Country Name,"Country Code","Series Name","Series Code","1960 [YR1960]","1961 [YR1961]","1962 [YR1962]","1963 [YR1963]","1964 [YR1964]","1965 [YR1965]","1966 [YR1966]","1967 [YR1967]","1968 [YR1968]","1969 [YR1969]","1970 [YR1970]","1971 [YR1971]","1972 [YR1972]","1973 [YR1973]","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]","2024 [YR2024]"
Nigeria,"NGA","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2893823361.62386","2709081562.19184","2515400643.09089","1544046744.73579","2016120935.86555","2655069054.34864","2939274138.98653","3105452028.02628","3062526691.16576","3222848325.50602","3547879977.53298","3655853837.37708","4364971723.40759","4587447283.33793","6077083432.11292","7975943568.21031","11823934535.324","13404464039.8891","15249994115.2504","11951992376.5176","13500594945.575","13081473077.1045","13723475643.363","14806347231.5257","15252116720.8215","12662386757.6964","10262699865.9192","9285129765.2977","9935457472.36369","10047745945.2644","9373184984.53109","8870446871.61451","","",""
Nigeria,"NGA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","146.675","153.12","160.281","163.075","164.59","164.087","161.976","159.953","158.309","163.157","165.121","167.912","172.666","177.735","187.29","190.158","185.764","181.908","176.38","173.773","169.892","162.808","158.252","162.141","156.198","155.818","149.585","147.819","143.339","146.04","142.988","138.879","137.712","134.626","131.774","135.975","131.962","129.492","129.036","130.643","133.779","133.638","133.608","135.632","130.462","132.53","130.171","127.22","127.468","127.793","125.365","127.751","127.604","127.747","123.591","114.881","106.944","100.798","96.601","92.622","89.081","88.457","87.26","86.432",""
Nigeria,"NGA","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","Adolescents out of school, female (% of female lower secondary school age)","SE.SEC.UNER.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","Adolescents out of school, male (% of male lower secondary school age)","SE.SEC.UNER.LO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","Adults (ages 15+) and children (ages 0-14) newly infected with HIV","SH.HIV.INCD.TL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130000","150000","170000","190000","200000","200000","210000","210000","210000","200000","200000","190000","190000","180000","180000","170000","170000","160000","160000","150000","150000","140000","130000","120000","110000","110000","100000","96000","93000","87000","78000","72000","63000","59000","48000"
Nigeria,"NGA","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100000","120000","130000","140000","150000","150000","160000","150000","150000","150000","140000","140000","130000","130000","120000","120000","110000","110000","110000","100000","100000","100000","95000","88000","84000","80000","73000","68000","65000","62000","54000","49000","41000","39000","29000"
Nigeria,"NGA","Age dependency ratio (% of working-age population)","SP.POP.DPND","80.0626757362147","80.0395082839382","80.1538131533676","80.5180727193926","81.0623649407342","81.5469012809652","81.9554857330461","82.3968096206672","82.8870950556414","83.4234985635855","83.9551505419278","84.5437002468703","85.2106911041407","85.9039853698027","86.6348753588225","87.3933864726587","88.2092071201434","89.0367599799139","89.888970613068","90.749680406397","91.4865270213037","92.1971057127877","92.9326952319604","93.700242535095","94.3209108578386","94.698423402768","94.9524308750503","95.0078553423348","94.861196367801","94.5537492644628","94.0547521701476","93.4621238269268","92.775318527314","91.9754648058757","91.1719085372769","90.4546627570498","89.835314313018","89.2308944527818","88.6082412306977","88.1093885201792","87.8803537652729","87.8660990232171","87.9887566173429","88.2016466613452","88.4323064270027","88.7013602682499","89.0370331032741","89.3717479065226","89.7010850655611","90.01512867819","90.2349884259357","90.3493899125583","90.3779963318547","90.2972750019224","90.092940117399","89.7206263682148","89.0622854601106","88.1255756898501","87.0562828519935","85.8794318634782","84.5258373117038","83.1000083234404","81.687287853566","80.2464063402127","78.7709744526654"
Nigeria,"NGA","Age dependency ratio, old (% of working-age population)","SP.POP.DPND.OL","5.9950123827163","6.02902989781166","6.0629158491101","6.09663856897954","6.12191708379304","6.13023709114149","6.12253878853207","6.09920598033934","6.07329813901276","6.0551873523271","6.04003516004151","6.03193992799353","6.03146540964823","6.03352068702321","6.0347536026886","6.03374420649806","6.03464551014472","6.03600703349796","6.03890554825918","6.04643324148044","6.05303630214392","6.06520922529698","6.08582525989668","6.11150006648657","6.13150222542706","6.14121696850344","6.1468868000131","6.14469540798273","6.13374673287","6.1149708727166","6.08694920705253","6.05404316460451","6.01550054658054","5.97310442341152","5.93051590533189","5.88900474568311","5.84949727713336","5.80880966480748","5.7669248296103","5.73082196757657","5.70641492603394","5.69116576237841","5.68358007399579","5.68291492286295","5.68471937886517","5.68764901079681","5.69283260905037","5.70032738903982","5.71115234886325","5.72407664741991","5.73438737643302","5.7373793132556","5.72972745433616","5.70474828317801","5.667599995198","5.63524212141292","5.60624840955718","5.57498452450049","5.54899709603716","5.52969938893295","5.50129019490674","5.47531059277357","5.46504862743235","5.45815496679884","5.45012289763752"
Nigeria,"NGA","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","74.0676633534984","74.0104783861265","74.0908973042575","74.4214341504131","74.9404478569411","75.4166641898237","75.832946944514","76.2976036403279","76.8137969166287","77.3683112112584","77.9151153818863","78.5117603188768","79.1792256944925","79.8704646827795","80.6001217561339","81.3596422661607","82.1745616099987","83.000752946416","83.8500650648088","84.7032471649165","85.4334907191598","86.1318964874907","86.8468699720637","87.5887424686084","88.1894086324116","88.5572064342646","88.8055440750372","88.863159934352","88.727449634931","88.4387783917462","87.9678029630951","87.4080806623223","86.7598179807335","86.0023603824641","85.241392631945","84.5656580113667","83.9858170358846","83.4220847879743","82.8413164010874","82.3785665526026","82.173938839239","82.1749332608387","82.3051765433472","82.5187317384822","82.7475870481375","83.0137112574531","83.3442004942238","83.6714205174828","83.9899327166978","84.2910520307701","84.5006010495027","84.6120105993026","84.6482688775186","84.5925267187444","84.425340122201","84.0853842468019","83.4560370505534","82.5505911653496","81.5072857559563","80.3497324745452","79.024547116797","77.6246977306668","76.2222392261337","74.7882513734139","73.3208515550278"
Nigeria,"NGA","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.335054505971506","","","","","0.329741508412808","","","","","0.325720967358046","","","","","0.32317113096099","","","","","","",""
Nigeria,"NGA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","59.483733544144","59.6451354348518","59.8076352976053","59.9690371883132","60.130439079021","60.1831417372114","59.9053548096665","60.06785467242","60.3390537676911","60.5553542606805","60.717854123434","60.8792560141419","61.0406579048497","61.2031577676032","61.3645596583111","61.525961549019","61.3942049035432","61.5127858844714","61.850961274526","62.080437432063","62.1990184129912","62.3186973659651","62.4372783468933","62.7743557649022","63.1136291270024","63.3420073124938","63.4331389922813","63.6428516529969","63.7932738232485","64.4663306872207","65.2579685321212","66.5327140770996","66.9290819855727","67.9842331214247","70.3569507120349","70.5337242113816","70.7093997386826","71.59985506769","71.7634529024891","71.9259527652426","71.995169362188","72.1430518133008","72.2903834118383","72.4230531308673","72.6784739286538","72.4977041404526","72.8559424443054","72.9272921813411","73.3103218156066","73.4421967126717","73.4914686474082","73.755240730371","73.5484116736388","73.6946120315777","73.9246242190674","74.1530467626294","74.3371732709685","74.7367722915775","74.9047952831121","75.4191119602095","75.6659597922637","75.9658687703811","76.1972932793131",""
Nigeria,"NGA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","541760","543230","544710","546180","547650","548130","545600","547080","549550","551520","553000","554470","555940","557420","558890","560360","559160","560240","563320","565410","566490","567580","568660","571730","574820","576900","577730","579640","581010","587140","594350","605960","609570","619180","640790","642400","644000","652110","653600","655080","655710.404","657057.273","658399.125","659607.441","661933.737","660287.34","663550.067","664199.899","667688.418","668889.495","669338.249","671740.606","669856.869","671188.418","673283.3","675363.704","677040.673","680680.101","682210.404","686894.646","689142.862","691874.343","693982.088",""
Nigeria,"NGA","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","16.6287013137867","17.8774731212643","15.6898966100154","10.9244558471395","10.5788518420721","9.1525844904179","8.78314360367069","6.98926992937208","5.10703350420569","2.73791760804586","1.55717255151206","2.21710769327861","1.00817949967769","0.58528233498683","0.358866568439125","0.382507543706359","0.380278851378408","0.457492023084536","","0.11669017557608","","0.0769456495283643","0.0451994032635054","0.0449023519862714","0.409406447468956","0.51973322498412","","","","","","","","","1.62214377482153","0.0799661794883854","0.0994773365103189","0.134312904414335","0.00594552787515824","0.00617627891688054","0.281333481644992","0.00926296583712412","","","0.361642313882502","0.762280230777984","0.928697302553093","1.13722399673644","1.63181106686242","6.12951235012301","7.26834307471648","3.20508092790333","0.434799236241362","0.309646470371848","0.160180403767223","0.232203585609444","0.133973842668222","0.114395131943559","0.155381535849768","0.264812731194757","0.19930228049617","0.381121967530461","0.354505973278251"
Nigeria,"NGA","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","0.679695339525757","0.660249532632279","0.622457507235022","0.868173356789093","0.74668689330451","0.69987018607604","0.803897210305609","0.572220153984712","0.838838418951961","0.498240118435559","0.735253047700693","0.640868495624932","2.21246824583758","1.03323815298202","0.414379247544116","0.304197773681233","0.435319960896885","0.489948717788837","","0.521181868702755","","1.13385949921586","1.5427058392176","1.99472139689877","1.19924649395245","1.63214751971818","","","","","","","","","1.16173436574356","0.959312364842169","0.900316111865592","1.4561648363866","0.92460762777019","2.61324367802951","1.0243405277601","0.604881560460252","","","0.666261096899754","0.874917620903677","1.189652093626","0.961601012575558","0.784061911347089","4.21258169948515","0.758004246894248","2.80684935168524","0.676908500889191","0.770747223739229","0.818804163613545","0.908826618636561","0.791532372775966","0.757917931706729","0.822980154224251","0.659088514112333","0.496408924958114","0.401266211824229","0.60823818385934"
Nigeria,"NGA","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","12.240409246888","13.5026901414336","14.9907328930728","18.3083606550373","18.227639967623","18.0204251588741","20.5521063242771","23.3716488476568","21.2755973365002","21.5562632771079","20.8852831060192","20.3211588731035","23.4911304788674","25.1738487759527","25.4865064493222","26.1991591974906","27.4166511440248","27.9083713814094","26.0284857101616","21.3572412972176","24.4753546604632","36.9650826661797","33.8270605515687","27.2304536006497","26.0892828250796","24.7349912601339","24.6625772142283","25.2797507802655","26.7488545066519","23.8937040912791","22.2347109931956","21.8599586165277","20.7586228322439","19.9902547680805","20.6318934800012","20.9831097083173","20.8465714300542","21.203773720121","25.7349305726601","28.3454204380593","29.3882780431661","28.5515522199731","27.718291279131","25.8733343605401"
